Attack,Defense,Sp.Atk,Sp.Def,Speed,HP,Legendary
90,25,-5,10,10,25,0
15,-5,95,65,30,-2,0
31,-51,6,-56,12,-22,0
41,10,-5,20,72,-15,0
25,90,10,95,20,10,0
120,70,-5,-75,25,-145,0
-95,-40,-15,-30,10,-55,1
25,20,-52,-68,21,10,0
91,15,11,15,64,50,1
-60,5,62,12,33,9,0
45,-16,50,55,71,45,0
50,35,-35,5,55,-10,0
14,28,26,21,10,69,0
19,-35,16,-26,25,37,0
65,-25,15,-58,66,10,0
-33,-26,-48,-41,1,81,0
14,5,47,25,57,9,0
2,-50,-10,-150,39,0,1
35,10,105,30,85,35,0
-6,-65,25,5,15,-39,0
-12,-67,38,-2,6,10,0
52,6,5,5,69,30,0
5,10,140,100,65,-7,0
-30,-108,3,-20,39,0,0
66,75,30,20,20,39,1
42,5,-21,-17,53,13,0
0,-5,10,-25,0,30,0
26,-7,30,10,95,21,0
50,-40,15,-40,15,-35,1
29,37,-22,-22,8,-25,0
8,33,13,20,22,22,1
-15,5,10,5,25,5,0
-27,22,69,16,31,41,0
25,17,35,22,41,10,0
20,-25,-5,-25,20,-15,0
55,15,10,25,80,30,0
17,28,25,26,25,21,0
25,35,-65,10,5,5,0
21,-1,15,-1,19,10,0
45,-15,105,90,60,8,0
-15,5,30,5,15,5,0
20,76,15,41,10,48,0
0,3,15,-18,18,6,0
-25,15,-5,-15,40,0,0
20,20,25,25,40,20,0
-25,-8,-32,-5,5,20,1
60,30,-15,15,10,25,0
40,-55,20,40,10,10,1
65,160,25,10,2,20,0
20,-35,30,40,70,-15,0
-22,78,-49,61,21,-51,0
10,15,55,-30,70,-80,0
70,60,-20,30,50,5,0
78,35,159,85,75,56,1
110,65,-20,-30,5,85,0
-25,0,-85,-55,30,-5,0
-8,10,2,10,19,2,0
25,-15,-25,-25,15,-25,0
45,36,55,62,60,7,0
-2,-13,42,78,68,12,0
-25,10,-5,30,25,27,0
34,30,56,45,54,46,1
-35,-10,-40,-10,38,-8,0
5,-45,-15,-50,15,-15,1
-30,-40,-5,-20,70,0,0
90,-10,80,30,10,0,1
60,-10,10,5,20,20,0
0,5,-85,-5,30,-35,0
21,14,-35,40,6,-11,0
9,-37,-21,-47,52,-11,0
-26,-34,41,36,8,-11,0
60,50,35,15,60,45,0
-25,70,10,0,7,-45,0
-15,20,-15,0,-80,-25,0
35,-95,-40,-55,35,-13,0
63,-7,46,20,28,20,0
105,55,95,35,26,34,1
-45,-53,-67,-25,30,-5,0
2,-6,-71,-16,22,-14,0
25,55,-40,-25,5,-20,0
-45,20,15,35,68,-15,0
-13,3,-6,14,6,-28,0
94,100,-5,70,6,40,0
-70,45,50,-15,0,-20,0
142,24,71,19,26,32,1
45,10,5,-25,25,-60,0
50,40,-23,10,10,-10,0
40,-20,34,0,40,6,1
3,-128,3,-88,60,-25,0
42,42,83,28,81,-1,0
-10,-30,-85,-45,80,-10,0
40,-73,3,-43,44,30,0
25,-60,35,-74,1,-27,1
-20,-5,29,-22,13,-55,0
-13,14,25,16,10,5,0
-27,-7,-48,-48,50,-40,0
38,-20,-17,0,14,20,0
10,5,-14,-13,2,-25,0
69,75,-11,10,25,7,0
45,0,-45,-10,5,20,0
36,19,66,39,49,41,1
65,5,70,0,90,10,0
43,-33,65,-5,80,45,0
58,-3,-24,6,39,78,0
4,11,4,11,43,3,0
-50,-75,-35,-105,5,10,0
85,50,50,15,15,60,0
-40,-48,45,84,68,-14,1
52,45,31,10,29,-23,0
22,38,18,25,3,36,0
-30,-10,0,10,0,0,0
60,35,-20,-45,5,-35,0
22,5,7,-40,28,-10,0
22,0,-20,-40,25,5,0
-56,-60,-1,-60,-4,-30,0
-26,7,35,19,8,-18,0
94,70,25,60,41,60,0
-55,-25,30,-25,15,10,0
23,-18,35,10,25,5,0
86,60,125,60,75,-9,1
105,-7,15,-17,9,75,1
-70,-85,5,50,5,195,0
-1,35,-40,-25,-87,-5,0
72,9,77,37,70,-30,0
5,5,25,-45,34,45,0
43,-10,-43,-45,-45,-64,0
-10,0,-40,-20,5,5,0
30,-135,28,-2,35,-11,0
36,32,-43,15,67,-58,0
20,-13,-5,-35,15,-17,0
2,7,50,12,27,35,0
3,16,43,-59,28,1,0
50,25,-45,20,15,30,0
20,-105,20,-80,20,10,1
-50,-15,-60,-20,6,-42,1
5,-18,45,22,30,30,0
60,40,95,115,35,35,1
45,20,1,30,24,60,0
35,31,65,51,8,80,0
37,57,19,39,46,0,0
70,49,15,90,26,10,0
0,-15,65,-5,71,23,0
70,0,9,-5,110,36,1
70,65,35,25,5,25,1
-10,5,90,10,65,-5,0
55,24,30,24,1,5,0
25,-55,25,-55,53,15,0
-23,15,31,47,22,-23,0
30,-12,10,8,55,-15,0
5,55,75,175,35,25,1
-2,-28,12,8,8,-18,0
-1,-10,66,40,79,16,0
76,40,46,43,69,71,1
50,60,-40,-25,-45,10,0
41,-5,85,-5,94,46,1
95,-10,-30,15,90,10,0
-2,-4,23,1,54,-26,0
45,30,-6,8,38,20,0
-10,0,-20,-10,19,5,0
-20,-68,-95,-55,38,-45,0
17,-10,37,25,81,10,0
-10,20,5,10,15,15,0
-9,-14,-51,-21,26,-12,1
15,-60,-20,-160,15,-40,1
-17,-42,-10,-10,17,-8,0
85,-20,-50,-30,45,10,1
75,-20,-90,-40,5,-10,0
72,22,72,22,51,25,1
30,-40,-25,-5,20,-20,0
20,-56,30,-56,25,35,0
36,15,-21,0,26,4,0
31,-10,0,-20,32,-5,0
10,77,75,77,26,10,0
0,-41,26,-36,40,6,0
15,-9,-17,0,45,2,0
45,9,-50,35,36,-15,0
80,10,125,73,82,5,1
55,40,40,30,-47,67,0
22,48,8,35,33,31,0
20,-25,-70,-25,-65,10,0
0,-30,-30,-45,5,-85,0
40,-20,120,20,50,65,1
-60,-65,65,-75,10,-20,0
-5,-85,32,-88,66,36,0
95,35,40,-10,20,20,0
34,30,56,45,59,41,0
62,-158,89,-141,24,81,0
49,97,39,94,10,-3,1
-35,-12,-2,-16,32,-3,0
10,-45,-30,-125,0,-30,0
79,15,56,15,10,48,0
-4,22,73,72,58,-5,0
9,19,45,26,38,13,0
10,70,105,45,5,25,0
85,160,15,20,20,30,0
135,55,91,55,85,51,1
-10,-35,17,-42,10,10,0
-20,-5,-20,50,25,-5,0
80,-5,8,-12,15,-66,0
4,-62,69,15,30,13,0
35,-1,45,4,29,15,0
30,-20,0,-25,30,-15,0
77,12,38,-2,61,-31,0
80,-50,130,-40,105,-30,1
61,18,61,18,68,6,0
-20,25,40,75,45,18,0
20,-85,-35,15,55,-20,0
0,10,-15,10,10,-10,0
24,-42,-10,10,45,23,0
39,-165,39,-165,40,25,0
-44,-45,-9,10,33,5,0
35,51,55,35,17,42,0
25,20,20,25,65,10,0
9,52,59,52,62,6,0
125,45,50,35,10,95,1
62,42,74,44,33,-35,1
65,-85,-70,-35,125,15,0
35,-3,0,47,-57,90,0
76,54,-11,51,100,5,0
8,-7,35,5,45,-11,1
15,35,22,-10,16,-1,0
10,0,0,-10,5,-20,0
-13,-7,14,-10,10,12,0
-7,-10,-15,-20,-62,4,0
4,-25,7,-12,16,-13,0
34,10,-60,0,21,5,0
76,20,33,30,26,35,0
-27,2,-49,-4,14,-107,0
30,35,-15,-5,6,23,0
63,13,-23,-7,20,30,0
65,-10,65,-10,5,0,0
18,35,35,35,26,20,0
5,-58,-62,-45,50,0,0
26,6,43,8,36,14,0
42,22,4,14,22,18,0
14,-29,-65,-75,-46,-36,0
140,100,20,-25,15,-155,0
48,5,48,13,2,19,0
50,42,27,46,28,38,0
35,-30,19,-47,53,45,0
11,-7,65,105,32,32,0
-12,-28,82,68,43,-8,1
6,-5,-24,-85,5,-7,0
29,-4,-21,-24,68,1,0
27,71,19,66,-43,29,0
33,0,0,-15,22,-15,0
25,130,35,-5,30,0,0
5,25,15,25,26,-5,0
-48,-27,-45,-25,25,-31,0
13,21,13,21,10,15,0
-38,-28,-27,-42,26,-71,0
-5,-25,50,40,85,-10,0
30,35,-35,-15,25,5,0
85,40,-2,0,10,20,0
37,7,53,3,47,-7,0
15,5,-70,15,10,-35,0
15,-15,34,-32,20,20,0
65,50,30,50,70,55,1
-10,-35,-125,-70,15,-45,0
37,10,54,10,16,24,0
-8,-60,-70,-55,37,-4,0
75,30,47,30,45,40,0
40,12,23,11,77,2,0
10,0,5,20,25,-10,0
29,15,47,43,1,32,0
70,60,95,55,60,60,1
3,5,-20,0,10,5,0
75,-25,-20,45,50,3,0
25,54,-15,39,72,10,0
45,-205,25,-185,90,-10,0
105,60,40,50,30,85,1
-31,-28,14,0,4,-25,1
8,-5,-12,-5,45,-25,0
29,9,-9,-4,4,45,0
8,-28,-13,-33,53,-33,0
19,-19,11,-4,14,28,0
110,55,60,45,82,58,0
34,77,37,39,10,53,1
40,22,83,23,49,13,1
20,59,55,29,5,22,0
53,68,60,80,49,95,1
16,3,8,13,8,29,0
-10,-20,35,58,42,45,0
80,40,130,110,20,50,1
6,-10,46,-5,19,30,0
55,-65,-80,-30,45,-40,0
23,-5,-22,-18,28,-17,0
10,35,25,55,25,25,0
-20,-10,45,55,45,70,1
60,25,8,15,16,-11,0
-17,-7,1,-9,22,-2,0
-52,-9,53,-4,59,-46,0
49,15,2,20,7,8,1
15,19,6,51,67,9,0
29,60,19,-5,-34,20,0
38,15,45,15,0,65,0
100,55,25,-35,45,-185,0
-40,-15,-49,-29,1,-41,0
38,12,20,20,55,17,0
6,-20,-20,-20,90,0,0
75,50,75,75,65,55,0
12,-55,-65,10,3,-20,0
20,-60,-25,-5,30,0,0
25,45,32,45,20,55,0
41,19,-31,21,61,-40,0
-40,-60,15,5,-5,-5,0
-52,-77,-2,-27,11,-25,1
-26,52,-2,-17,21,-52,0
-50,-65,-20,-5,35,-35,0
-2,1,3,-45,16,-23,0
-48,14,-3,14,-10,-25,0
-18,-140,-20,-15,33,-30,0
35,-20,25,-30,39,-29,1
15,15,30,40,55,64,0
15,30,15,35,15,25,0
-35,15,25,35,5,-35,0
65,100,35,30,35,30,1
-1,12,4,52,12,-19,0
63,20,3,10,35,10,0
90,90,60,-10,35,-175,0
55,65,-2,22,60,25,0
105,55,0,70,75,8,0
30,10,70,40,65,35,0
55,-65,50,-15,70,-5,0
-45,11,-45,11,5,28,0
25,55,70,55,60,35,1
6,-10,-54,20,3,40,0
-8,-7,-28,-1,-82,15,0
38,-15,-33,-35,17,-77,0
45,55,65,-10,20,60,0
70,0,0,-20,19,-14,0
-4,-85,-53,-26,16,-29,0
117,70,9,51,39,51,0
10,20,35,60,40,30,0
25,10,-35,10,50,15,0
-5,-5,0,10,5,-10,0
15,30,-20,35,0,15,1
35,52,-45,2,-62,-5,0
14,16,-51,-69,-12,-69,0
115,60,25,60,40,55,0
-55,-175,-10,-25,10,-15,0
0,-65,-30,-55,51,29,0
-10,-9,-25,-9,35,-32,0
15,35,5,30,50,-10,0
35,44,4,31,40,27,0
44,78,8,14,64,13,0
-24,-15,-69,-40,10,-27,1
14,-37,-16,-47,37,-31,0
-50,-52,0,15,-15,5,0
55,9,-10,30,11,25,0
104,75,135,75,38,20,1
14,-1,14,-58,0,-15,1
25,-5,25,25,50,-40,0
-5,37,40,42,41,-50,0
-5,-23,55,19,38,41,1
85,5,-45,50,60,10,0
-10,45,107,62,85,16,0
-23,10,33,30,43,7,0
40,30,20,-20,-25,10,0
57,45,32,55,7,15,0
-3,42,4,-5,14,-7,0
-40,-20,45,65,40,-10,0
1,22,1,67,19,37,0
20,49,5,-11,15,-6,0
-25,15,50,0,15,-45,0
34,20,62,50,41,15,0
60,-32,122,85,6,35,1
91,25,58,33,40,5,0
20,-3,-8,-10,42,-17,0
20,-35,25,15,20,20,0
40,40,65,65,70,40,0
-30,-90,5,-85,15,10,0
39,39,-47,-42,49,-37,0
89,70,55,75,6,-65,0
-45,-50,-105,-65,60,-15,0
5,-135,25,-10,72,33,0
13,-2,-35,-8,22,-17,0
1,30,100,30,100,11,0
23,25,45,45,57,0,0
-70,-35,-70,-45,0,-35,0
-40,46,55,46,2,26,1
9,37,9,27,32,-4,0
25,20,40,65,15,30,0
-14,20,9,20,16,-21,0
15,10,60,10,90,-20,0
-63,14,0,60,16,-15,0
-15,10,15,70,10,0,0
35,10,15,50,15,25,0
55,55,75,75,85,45,0
-5,-10,45,20,110,20,0
-70,-45,-60,-25,3,-28,0
-7,-10,-42,35,12,5,0
28,40,20,80,21,0,1
-85,-25,65,30,7,-45,0
29,30,16,-5,4,11,0
0,35,70,50,20,15,0
75,-160,75,-150,25,94,0
65,83,35,33,-25,40,0
0,-66,-40,-156,20,10,1
-65,0,80,0,5,-5,0
59,35,100,45,39,49,1
-71,-10,29,0,8,-27,0
8,-18,-39,-39,20,-15,0
19,0,14,45,6,20,0
7,-60,-5,-60,78,20,0
-37,-32,-10,-30,10,-16,0
-15,-20,5,-20,27,10,0
-8,27,42,27,14,0,0
-27,-40,-27,-50,5,-55,0
-35,-3,-15,17,0,5,0
-22,-5,-30,-65,4,-18,0
-40,-70,45,30,25,5,0
-1,0,22,4,21,-5,0
-26,25,-106,-70,-78,-24,0
30,15,50,90,70,40,0
105,70,60,70,39,41,0
29,-17,-13,-18,30,10,0
110,80,55,-30,50,-135,1
65,40,134,70,52,75,1
97,30,95,30,52,-9,1
-44,-8,66,4,32,-10,0
0,15,-5,-25,10,5,0
35,45,-35,-10,25,0,0
-20,8,-10,8,7,20,0
-50,-100,-20,-50,45,-40,0
55,55,40,50,15,25,0
70,15,35,40,40,29,0
15,55,35,55,83,35,0
57,87,19,0,24,43,0
58,-98,13,-78,70,0,0
-10,30,25,30,20,20,0
-1,5,-7,11,-56,28,0
30,5,60,55,125,0,1
43,5,43,70,34,40,0
-35,-35,50,0,60,-75,0
40,10,35,30,45,15,1
15,7,-10,-15,36,-7,0
0,-30,-90,10,60,-40,0
25,8,28,-11,47,-48,1
28,-43,-15,-60,5,-15,0
45,30,45,70,52,35,0
-85,-15,-85,-15,3,25,1
15,-25,-5,-30,5,-30,1
72,119,-46,-64,-52,15,0
0,-60,80,60,70,20,1
-26,-24,24,-14,6,-32,0
125,65,60,30,65,115,0
20,60,45,65,78,40,0
48,-68,53,-38,70,40,1
-35,-6,50,29,15,-10,0
-15,-40,-90,-10,20,25,1
-22,-20,73,50,77,32,0
50,25,-35,30,10,20,0
41,15,41,10,44,15,0
-25,-30,50,40,15,-10,0
-15,10,55,40,55,0,0
50,10,70,45,35,60,0
15,-5,75,25,15,8,0
13,4,16,-5,29,-2,0
25,23,67,40,30,20,0
-30,-70,50,20,45,-15,0
-45,-95,-80,-20,10,-60,0
25,40,15,45,80,35,0
75,15,115,95,40,50,1
54,16,69,21,68,-19,1
-54,-33,-24,-20,20,-23,0
100,0,100,0,100,0,1
35,55,-40,-10,25,-70,0
30,-23,-17,-75,59,-5,0
-10,45,84,45,34,31,0
3,15,21,12,24,22,0
-15,-150,-99,-49,40,-55,0
-25,-20,35,20,50,20,0
45,35,10,65,65,62,0
13,-28,17,8,33,-23,0
9,-15,25,35,16,35,0
56,19,-16,26,34,-18,0
100,49,80,113,30,68,1
-26,-18,-12,-32,84,-27,0
6,95,30,-20,34,-25,0
125,38,120,20,72,0,0
-60,-5,35,-25,15,-10,0
-15,35,-15,25,0,0,0
35,38,-20,0,9,43,0
105,98,45,38,5,40,0
30,10,25,85,10,0,0
125,75,85,5,55,45,1
-20,-1,20,45,1,15,0
40,0,10,20,65,5,0
50,50,95,55,36,34,0
100,45,95,75,60,100,1
5,-100,-30,-60,45,-13,0
30,80,45,30,30,25,0
88,55,27,-23,58,60,0
27,10,-6,-12,59,27,0
-15,60,5,35,45,64,0
4,28,74,50,65,8,0
40,-5,35,-20,41,-11,1
65,-45,70,-45,100,-60,1
-5,-4,16,12,17,10,0
70,55,100,70,35,60,1
2,-19,-5,-10,11,3,0
-70,-1,40,65,11,35,0
16,27,33,49,25,37,0
71,51,91,44,44,91,1
40,15,40,30,40,25,1
88,42,88,45,59,56,1
-30,-49,25,-70,24,-30,0
35,-15,15,-25,25,-10,0
0,-5,30,85,70,5,0
76,60,39,20,14,52,0
90,10,70,80,15,20,1
0,12,91,48,76,23,0
-44,7,-55,2,38,15,0
-16,-4,-61,-34,1,-81,0
-43,30,14,30,53,21,0
-40,0,15,35,0,-5,0
65,-25,5,-35,31,-6,1
65,130,-30,-20,-20,10,0
-45,2,13,30,59,-50,0
-20,35,-65,-5,60,25,0
40,20,25,20,65,20,0
37,35,23,35,20,10,1
40,15,30,30,34,2,0
3,-7,75,20,54,-10,0
7,-49,60,-49,7,20,0
25,29,25,54,50,37,0
-13,-20,40,5,58,-15,0
84,-18,69,-26,100,-14,1
-50,-50,-65,-65,5,-40,1
-35,-30,-15,-45,55,-30,1
17,13,29,19,11,-13,0
-23,-40,-17,-44,21,-44,0
50,70,0,40,20,20,0
5,50,60,90,50,20,1
37,41,-3,21,9,26,0
27,-54,5,-34,27,20,0
30,20,-40,20,30,20,0
15,-5,-20,-70,15,0,0
20,20,40,40,75,5,0
27,52,-18,-11,-36,-5,0
63,-108,68,-78,25,10,0
13,26,13,31,74,29,0
-18,78,2,48,0,-10,0
45,16,26,32,7,45,0
20,-15,70,15,41,9,1
35,-6,-5,24,77,20,0
35,36,75,30,15,13,0
-10,-25,-15,5,25,-3,0
-42,-15,31,32,22,-38,0
6,3,-30,-4,20,20,0
85,50,35,25,50,40,1
-130,-25,-38,27,10,-9,0
-20,-3,3,-20,49,5,0
5,-30,-60,-35,10,-20,0
47,45,58,75,65,30,0
5,-65,-50,5,55,-10,0
-10,55,-67,-20,16,-20,0
-110,45,0,40,-70,-92,0
35,-3,15,-3,21,20,0
-25,-10,10,45,0,-105,0
-35,-18,-5,57,36,-50,0
120,90,80,50,60,60,1
16,20,-44,-40,49,5,0
55,35,-6,6,18,-28,0
71,79,39,31,75,-35,0
105,60,40,60,80,55,0
42,47,42,47,21,25,0
23,-53,43,-23,55,40,1
25,82,-17,8,3,34,0
65,50,75,75,45,20,1
-20,-15,35,-15,-25,0,0
145,55,129,75,115,51,1
5,12,69,54,34,7,0
-6,-7,-20,-60,13,-36,0
-32,-7,6,1,30,-10,0
2,47,42,62,1,20,0
4,-50,23,-24,13,-32,1
0,25,30,45,5,15,0
15,20,15,15,25,30,0
-40,-25,35,45,20,20,0
63,28,63,28,66,40,0
-11,-36,-31,-46,57,-8,0
0,-15,30,-15,50,-40,0
60,165,-15,-15,-30,15,0
-2,60,45,40,13,4,0
15,5,-25,-15,25,17,0
35,-7,43,53,25,8,0
50,52,55,55,15,45,0
11,-20,-14,-20,30,-22,0
-2,35,-23,-15,12,-28,0
21,16,10,16,42,20,0
2,70,-25,20,40,-15,0
-60,75,-20,35,-60,-12,0
17,-18,-12,-22,45,-35,0
58,25,65,20,31,10,0
18,12,15,5,15,20,0
36,57,23,29,50,17,0
-5,-30,60,-30,30,-15,0
40,0,80,40,85,60,1
-35,-13,-72,-89,22,-35,0
55,45,55,45,37,55,1
4,-17,39,0,50,18,0
15,-10,50,0,26,19,1
63,-23,63,-23,75,18,0
30,45,40,40,5,50,0
20,45,0,-5,24,-9,0
15,-10,110,70,105,5,0
15,3,-55,-27,-41,10,0
-40,-8,2,-13,10,4,0
50,13,85,15,27,5,0
-8,21,46,-14,25,25,0
40,0,-30,-10,50,10,0
-37,-26,8,42,1,12,0
-35,65,-15,85,15,-45,0
12,-8,22,-8,35,-25,0
75,65,40,55,70,-10,0
-14,-112,-18,-114,7,-12,0
-20,55,-15,75,20,-5,0
20,-15,-95,-55,-75,-5,0
110,70,25,-5,0,35,0
-42,-1,-10,19,5,-15,0
18,48,17,12,11,54,0
47,-18,-10,-19,21,9,0
50,22,25,5,39,-24,0
-50,-52,-25,-37,5,-25,0
50,60,-35,5,-45,10,0
-36,8,-1,15,20,-2,0
1,-30,56,20,29,5,0
50,-30,5,-75,28,-15,0
17,-7,-69,-53,3,-48,0
51,-7,-69,-15,21,-5,0
-36,-5,-36,-8,81,-76,1
27,12,14,2,25,21,0
45,82,8,35,5,25,0
40,60,30,50,55,55,0
20,15,55,40,20,5,0
44,-3,-41,-8,20,6,0
23,77,5,-10,-40,10,0
-3,-8,-29,-22,3,2,0
6,41,46,6,35,31,0
27,12,-17,-32,16,-31,0
57,-50,-21,-65,5,-15,0
-30,-35,140,58,122,10,0
31,32,15,25,100,-8,1
-29,-65,-64,-25,38,-20,0
-25,-28,-57,-61,21,-15,0
48,40,37,35,77,22,0
0,-20,0,-15,51,23,0
20,35,75,40,60,40,1
-35,-36,20,4,10,45,0
-3,37,27,15,78,17,0
-30,-60,-75,-40,35,-25,0
23,-5,72,15,43,9,0
22,-53,-18,20,23,16,0
10,-15,0,5,2,-32,0
-12,-12,36,-49,8,53,0
56,145,23,60,2,20,0
130,68,50,68,30,80,1
83,45,23,10,-9,25,0
97,62,42,62,6,50,0
-20,0,-50,-20,10,0,1
40,35,85,35,30,85,1
14,-2,-24,-24,29,18,0
-65,-155,5,-20,50,-15,0
-45,-40,-43,-25,5,-50,0
59,60,50,35,35,62,1
-3,-35,0,-30,29,8,0
3,-20,2,5,12,-15,0
100,75,40,0,40,25,1
-26,-10,-56,-10,6,-15,0
72,7,12,27,92,-40,0
95,-5,40,5,125,60,0
30,-5,55,45,80,0,0
97,-10,-25,0,32,16,0
-45,-32,87,15,26,-25,0
89,34,69,-2,77,12,0
60,-10,35,-10,35,15,0
125,65,94,70,45,51,1
-25,85,15,105,5,-15,1
23,3,56,14,45,23,0
60,65,-30,-35,-45,10,0
-23,-12,-31,-6,1,-48,0
2,-80,-95,-55,5,-20,0
38,-8,41,2,81,32,0
100,45,40,40,25,15,0
-57,6,-62,1,3,-5,1
0,4,-70,35,31,-25,0
58,20,32,33,29,20,0
-13,-51,19,14,77,16,0
35,3,25,-14,5,25,0
-5,55,0,75,40,25,0
0,15,45,-20,50,-8,0
71,69,-7,-37,1,-18,0
55,-70,70,-65,105,10,0
-20,-40,25,-10,0,30,0
15,5,7,28,42,23,0
1,35,51,135,5,35,1
-9,15,35,15,64,-10,0
35,-5,-65,-15,65,-30,0
-3,-9,43,53,18,18,0
29,0,23,-4,-36,9,0
30,30,-18,28,65,25,0
-70,5,-125,-15,-25,15,0
13,61,51,55,38,62,1
19,60,50,60,41,45,0
9,-57,-36,-27,32,-21,0
31,34,24,32,60,37,0
59,5,23,2,31,-20,1
30,-25,-90,-5,0,0,1
-10,72,18,25,24,10,0
25,60,-15,15,85,26,0
5,-10,-30,-25,81,19,1
-30,-30,-20,-30,7,-22,0
41,15,48,13,30,5,0
57,10,-20,-5,52,30,0
20,8,30,8,5,20,0
69,30,-33,-15,3,31,1
-74,-41,-19,-34,8,-54,0
-40,5,-25,-5,7,3,0
5,-65,45,26,65,56,1
-63,-18,-72,-32,1,-41,0
-49,-5,-40,20,5,-132,0
116,39,16,54,44,19,0
35,23,-27,14,82,-43,0
-15,-20,-25,-20,5,10,0
5,-20,-20,30,50,35,0
44,23,18,11,30,42,0
-12,-32,-22,-32,5,15,0
-34,-13,-19,-16,24,-27,0
-25,-35,25,50,35,35,0
35,29,35,49,30,10,0
-19,-76,51,-31,10,1,0
-19,-79,13,-32,-36,19,0
-55,5,0,35,-30,-10,0
4,-13,-16,-16,20,-18,0
-100,-60,-20,-30,50,-45,1
-15,-25,30,-25,20,5,0
40,55,15,65,-25,20,0
-36,-43,13,28,53,-35,0
14,32,63,44,8,27,0
73,-80,5,-40,35,52,0
33,-99,18,-59,50,0,0
54,10,65,70,41,60,0
65,25,30,45,35,5,0
98,30,143,70,66,80,1
-61,-53,-41,-21,0,-24,0
140,70,5,70,25,30,0
0,10,24,24,55,12,0
-10,52,-28,-18,20,42,0
-10,10,-75,0,0,10,0
25,50,10,0,10,15,0
-30,-82,33,-16,2,-3,0
-10,-50,0,-75,5,-15,0
128,50,90,50,26,25,1
49,17,89,75,74,25,0
22,-42,-42,-38,2,18,0
61,29,15,50,40,45,0
38,-25,15,-15,12,-35,0
8,5,-5,-10,27,0,0
100,78,110,78,34,5,1
-22,12,20,32,8,14,0
-28,5,29,12,8,-1,0
56,45,91,58,19,71,1
-15,-25,-35,5,15,-5,1
-50,-5,-25,-5,15,35,0
58,25,43,23,15,18,0
20,26,-20,37,1,20,0
125,45,70,40,85,100,0
22,-21,11,-7,11,-7,0
28,52,28,52,52,52,1
-10,0,-40,-20,5,5,0
15,-60,65,-15,60,40,0
28,22,34,-19,11,26,0
-12,-47,-12,-42,21,0,0
30,40,5,-5,5,-20,0
35,35,49,5,100,31,1
34,-34,12,8,75,35,0
50,40,80,45,5,45,0
-20,-53,-90,-28,5,-20,0
-30,-15,50,35,40,50,0
55,110,50,75,-55,20,0
-30,-10,75,35,30,-35,1
65,60,73,75,65,62,0
46,105,46,105,14,40,1
55,45,75,45,61,19,0
35,45,28,30,5,55,0
60,60,5,-15,70,30,1
29,18,-30,15,-30,16,0
35,35,-5,15,10,15,0
18,-30,-27,-20,-56,-5,0
35,67,8,25,-2,12,0
65,19,-5,35,26,5,0
-9,12,6,6,9,13,0
-10,-13,60,44,63,-29,1
-35,-18,5,2,27,-12,0
6,-71,46,-56,45,-1,0
-37,10,15,20,13,-21,0
-30,-20,65,85,65,25,0
40,-20,-5,15,45,55,0
32,44,-30,65,16,-15,0
52,37,9,-10,29,33,0
50,25,15,35,70,45,0
32,27,14,22,46,30,0
-25,-25,-20,-25,10,-40,0
-45,-15,105,75,30,8,0
35,60,-10,0,5,20,0
40,10,25,30,45,0,0
60,20,30,20,45,33,0
15,45,50,45,40,45,0
-20,100,-95,-5,30,10,1
-5,20,75,50,20,15,0
15,-10,28,-25,20,-15,0
-50,-35,-45,-65,5,-28,0
-5,57,-3,14,-1,-10,0
-45,-3,-5,2,6,-25,0
65,-75,0,-85,13,52,0
28,-2,70,18,40,-2,0
38,-20,-17,0,14,20,0
46,-31,-9,-21,117,13,0
20,50,24,33,13,40,0
-25,-15,47,32,2,-15,0
-60,-10,20,80,20,-35,0
-118,-20,-20,-8,10,1,0
14,0,54,0,41,-10,0
-20,-80,5,-70,19,-4,0
55,10,125,70,3,25,0
-33,-157,5,-15,35,-36,0
-3,24,33,20,35,-49,0
-10,-29,36,46,60,49,1
-22,17,0,4,5,1,0
-5,-15,-65,-35,-95,10,0
110,20,5,40,80,-22,0
70,40,125,85,80,20,1
10,44,85,18,34,15,1
45,35,0,45,-50,0,0
50,90,-25,25,35,60,0
50,50,43,53,35,35,0
25,-50,15,-50,10,15,0
30,-40,0,-40,25,-5,0
0,0,55,45,45,10,0
24,18,49,25,70,28,0
32,8,0,0,20,15,0
38,12,27,64,85,13,1
-1,-32,45,30,65,8,0
19,-74,19,-64,41,19,0
5,10,0,0,10,-45,1
118,-8,118,22,80,20,1
12,40,14,30,71,5,0
39,3,7,17,24,30,0
-28,-30,12,-10,7,-28,0
90,-10,30,25,-70,25,0
-5,0,80,10,34,-49,0
65,10,-43,45,40,-27,0
50,15,-30,-115,40,-20,1
-10,4,-20,-6,5,45,0
-25,-60,70,25,71,-36,1
-8,-59,-41,-70,0,-61,0
105,20,50,12,75,30,0
-50,-5,15,65,25,10,0
25,-62,-55,-57,74,11,0
54,-5,30,30,-39,30,0
15,-2,10,-7,19,14,0
118,80,2,-58,73,-155,0
44,19,34,-11,2,-48,0
-9,-19,-61,-21,1,8,1
32,5,-5,5,30,-20,0
-13,-13,15,15,5,16,0
30,46,-45,36,0,-65,0
-3,15,-16,15,7,-8,0
-1,10,18,8,28,-8,0
67,31,84,1,59,35,1
-15,25,89,-25,50,38,1
5,-110,-5,-110,10,-15,0
-15,-35,-45,-65,-40,-100,1
74,25,-20,15,25,44,0
30,10,19,10,9,23,1
-5,1,5,11,0,-50,0
45,25,30,30,75,30,0
